id,date,entity_id,vendor_name,description,amount,true_category,anomaly_type,tier
e7279f41-e26d-4a7a-b861-2016a53e7caa,2025-11-23,ent_003,Hartford Insurance Group,Hartford Insurance Group - workers comp premium,-1038.77,Insurance,,obvious
4a1beaf3-083c-4a5b-9817-0db740d08253,2025-12-08,ent_004,State Farm Commercial,State Farm Commercial - workers comp premium,-1472.97,Insurance,,obvious
2de00937-57b9-49ff-8e21-01702ba23bd8,2026-06-01,ent_002,Verizon Fios,Verizon Fios - internet & phone service,-119.83,Utilities,,obvious
14c9e9aa-f719-4b50-8d56-f66a00d82c9d,2026-04-12,ent_001,Chase Business Banking Fee,Chase Business Banking Fee - wire transfer fee,-1033.99,Bank Fees,,obvious
abd9160a-f94b-4785-b5e8-43e92bf2fa44,2026-06-12,ent_004,Summit Roofing LLC,Summit Roofing LLC - trade contractor payment,-1131.47,Subcontractor Payments,,obvious
edd0d0dd-d107-455e-9f21-0d13de3a3059,2026-03-18,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-47.29,Repairs & Maintenance,,ambiguous
8c6ada60-9971-4fee-88e0-a319eae0c158,2025-08-20,ent_003,Uber Trip,Uber Trip - conference travel,-1570.08,Travel,,obvious
0b018401-561d-48dd-932a-d1dd007235ed,2025-10-05,ent_003,Square Payment,Square Payment - vendor payment via Square,-576.34,Cost of Goods Sold,,ambiguous
95417288-a356-42ca-a7e5-e703633e2ead,2026-05-24,ent_002,ADP Payroll,Payroll run - processed Saturday (off-cycle),-7717.28,Payroll,off_hours_payroll,anomaly
8f05c48f-316e-4be8-861e-a4854b8c67bd,2025-08-19,ent_001,Downtown Realty Holdings,Downtown Realty Holdings - rent - warehouse space,-5025.01,Rent,,obvious
a1887a31-ba76-4e90-ad95-d15fd71b6f55,2026-05-22,ent_001,Costco Wholesale,Costco Wholesale - bulk ingredients,-1600.29,Cost of Goods Sold,,ambiguous
333f2550-be95-4cd0-b5f5-0ea47ed094b2,2026-03-28,ent_004,ADP Payroll,Payroll run - processed Saturday (off-cycle),-5614.6,Payroll,off_hours_payroll,anomaly
17326420-2982-47bf-b3cc-7313e518d98d,2026-05-05,ent_001,Amazon,Amazon - mixer,-1354.55,Equipment,,ambiguous
6f3d61e4-2d8b-4b35-84ba-38f13628b2e3,2026-03-15,ent_004,Westfield Property Management,Westfield Property Management - monthly lease payment,-7053.39,Rent,,obvious
f0ea0ce3-0770-4326-a9bf-19be8bef464e,2025-11-12,ent_003,Manual Journal Entry,Manual adjustment - reclass entry,-1500,Cost of Goods Sold,round_number_manual,anomaly
ac96996f-b013-4706-8518-6d0eabe7faf0,2026-05-14,ent_001,US Foods,US Foods - beverage order,-1535.96,Cost of Goods Sold,,obvious
87a28fe9-4b1d-4332-9ff9-0fa5fc33d706,2025-12-27,ent_004,ADP Payroll,Payroll run - processed Saturday (off-cycle),-6484.06,Payroll,off_hours_payroll,anomaly
2f1dca59-6b4c-4c5c-8294-89cbdaa4c0c0,2025-07-17,ent_001,Home Depot,Home Depot - paint,-370.7,Repairs & Maintenance,,ambiguous
e1c8a1ed-00d5-4c7f-b8e8-633b7b0f7660,2025-10-08,ent_001,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-80.86,Repairs & Maintenance,,ambiguous
816b1246-47bf-4023-8311-f9864e9c63cb,2026-03-04,ent_004,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-4964.18,Rent,,obvious
53bed2b6-550e-4a54-aa06-82f427cd57b6,2025-11-06,ent_001,Amazon,Amazon - site supplies,-451.88,Materials & Supplies,,ambiguous
8d309a62-6130-4152-b6f4-383b9dee90cb,2026-01-25,ent_001,84 Lumber,84 Lumber - building supply restock,-2085.44,Materials & Supplies,,obvious
6ddf6455-a04f-4e21-8913-4e0d04407d8f,2025-11-26,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-46.04,Repairs & Maintenance,,ambiguous
38d2a8c7-ef98-438b-bbea-7bcef94f448b,2025-09-16,ent_002,Square Payment,Square Payment - vendor payment via Square,-510.18,Cost of Goods Sold,,ambiguous
1aa0147a-ab18-44c5-816e-fd20050bbd00,2026-03-04,ent_002,Amazon,Amazon - POS tablet,-684.06,Equipment,,ambiguous
2e91174a-9b57-4d1b-aad6-3e4f4b398187,2025-07-31,ent_002,84 Lumber,84 Lumber - building supply restock,-192.57,Materials & Supplies,,obvious
d1da9e14-5525-4727-83c3-d35b8fbad8e0,2026-04-07,ent_003,State Farm Commercial,State Farm Commercial - workers comp premium,-2162.93,Insurance,,obvious
2e322ab1-bd6e-482a-88b7-9dec9488d4aa,2026-06-06,ent_002,Chase Business Banking Fee,Chase Business Banking Fee - wire transfer fee,-1100.87,Bank Fees,,obvious
1e6ece5b-8303-4c79-8758-5043730c3939,2026-03-06,ent_004,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-72.52,Repairs & Maintenance,,ambiguous
d2a74f2c-662b-4c65-8ac2-895fe8a2969b,2025-10-21,ent_004,Square Payment,Square Payment - vendor payment via Square,-525.55,Cost of Goods Sold,,ambiguous
6793c3cc-e84f-4c93-89d6-765367403ff8,2025-08-02,ent_003,ADP Payroll,Payroll run - processed Saturday (off-cycle),-3143.39,Payroll,off_hours_payroll,anomaly
6606292b-ec1b-4bf5-b1f9-3872da666a47,2026-04-16,ent_001,Enterprise Rent-A-Car,Enterprise Rent-A-Car - conference travel,-1983.32,Travel,,obvious
d8932eae-270a-4f7d-b36e-c547d092755e,2025-09-01,ent_001,Home Depot,Home Depot - repair parts,-339.92,Repairs & Maintenance,,ambiguous
46bdcb22-3315-4f7a-8a43-5e1391dc46f3,2025-06-29,ent_003,Westfield Property Management,Westfield Property Management - monthly lease payment,-7893.45,Rent,,obvious
f4f8bf42-86c2-42fb-aab8-718b938cc958,2025-07-22,ent_003,Home Depot Pro,Home Depot Pro - job site materials,-1186.84,Materials & Supplies,,obvious
90dc2175-35b1-4f70-ab92-ade104b72937,2025-10-21,ent_004,Verizon Fios,Verizon Fios - monthly electric bill,-809.08,Utilities,,obvious
3d94af2c-1398-4090-8f79-0b911340b90a,2026-05-14,ent_001,Square Payment,Square Payment - contractor invoice via Square,-2605.59,Subcontractor Payments,,ambiguous
7d336d7a-0cc9-4034-b161-5203da753f10,2026-01-10,ent_004,Meta Ads,Meta Ads - social media ads [1 of 2 - possible split to avoid approval threshold],-470.29,Marketing,split_transaction,anomaly
f37ed539-fed1-4053-aa8d-18295df4468f,2025-09-17,ent_004,Meta Ads,Meta Ads - ad campaign spend,-1637.32,Marketing,,obvious
eda9426c-56be-48ca-a8a1-8fefcefb2ca5,2026-02-17,ent_003,Costco Wholesale,Costco Wholesale - paper goods [unusually large vs vendor history],-1330.96,Office Supplies,outlier_amount,anomaly
0cb62636-7ab8-4c8b-a626-cf38bac8badd,2025-11-22,ent_001,Costco Wholesale,Costco Wholesale - paper goods,-140.45,Office Supplies,,ambiguous
f6dcef8f-6577-4e4e-aeea-cc83ef3c683d,2026-04-22,ent_004,Costco Wholesale,Costco Wholesale - produce,-591.17,Cost of Goods Sold,,ambiguous
dda9b608-d2fd-45d3-9f30-61740a802c45,2025-11-04,ent_001,Square Payment,Square Payment - vendor payment via Square [unusually large vs vendor history],-3244.39,Cost of Goods Sold,outlier_amount,anomaly
53c8e999-9cab-42c3-b915-82ed302af74d,2026-04-27,ent_004,Restaurant Depot,Restaurant Depot - produce delivery,-1279.05,Cost of Goods Sold,,obvious
2674da55-ac1f-4fb6-829e-e6e593b93239,2025-12-29,ent_002,Shell Gas Station,Shell Gas Station - fuel - business trip,-98.56,Travel,,ambiguous
d9aaf26f-bdc3-45e9-ad95-3eafd7c36751,2026-03-30,ent_004,Amazon,Amazon - site supplies [unusually large vs vendor history],-2783.79,Materials & Supplies,outlier_amount,anomaly
30cafa5e-9bee-4ec2-845f-5d7beb82500d,2026-04-23,ent_004,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-1892.26,Insurance,,obvious
926e0821-8223-4fe9-9500-7155a85b1409,2026-05-18,ent_004,Meta Ads,Meta Ads - local promo campaign,-2212.93,Marketing,,obvious
bdb19bb3-e737-4177-862e-9212e4990dbc,2025-12-09,ent_003,Local Farms Co-op,Local Farms Co-op - weekly food order,-2433.33,Cost of Goods Sold,,obvious
f8df82f9-e637-42d8-b95a-60ded3220b00,2025-09-29,ent_001,Downtown Realty Holdings,Downtown Realty Holdings - rent - warehouse space,-5527.92,Rent,,obvious
9ee688a6-7a00-4477-b61b-8282e9470f91,2026-05-31,ent_004,Enterprise Rent-A-Car,Enterprise Rent-A-Car - client visit - rideshare,-219.5,Travel,,obvious
724670de-5686-4f98-bd29-cf07e1979b01,2026-06-14,ent_001,Costco Wholesale,Costco Wholesale - staff lunch,-177.21,Meals & Entertainment,,ambiguous
c3e17b91-8084-4e9b-bc17-1d5633cc26dd,2026-02-06,ent_004,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-6148.89,Rent,,obvious
63c06c8c-9301-4eb3-b87c-ddb5ce8b6987,2026-01-20,ent_003,AWS,AWS - monthly subscription,-833.24,Software & Subscriptions,,obvious
a935e736-2eb6-481c-a16c-03593db695c9,2026-04-26,ent_001,Local Farms Co-op,Local Farms Co-op - bulk ingredient restock,-2005.47,Cost of Goods Sold,,obvious
0783af57-7c47-49b1-9f9a-f5dd47ed6083,2026-05-03,ent_003,Home Depot,Home Depot - power tools,-987.96,Equipment,,ambiguous
c3c52cf8-f2e4-40bd-a9bc-6e96c6468633,2025-12-19,ent_003,Enterprise Rent-A-Car,Enterprise Rent-A-Car - client visit - rideshare,-1343.45,Travel,,obvious
f0ff7bcd-b735-483f-b7b6-d6a87697e2ed,2026-01-02,ent_001,84 Lumber,84 Lumber - hardware order,-1623.92,Materials & Supplies,,obvious
22c57284-7cfa-491d-aebc-1a3b95c024bf,2025-06-29,ent_004,Slack,Slack - monthly subscription,-1106.65,Software & Subscriptions,,obvious
51feafca-1309-45a6-8ea1-5c0d4e0b111c,2025-08-31,ent_002,Wire Transfer Fee - JPM,Wire Transfer Fee - JPM - wire transfer fee,-768.83,Bank Fees,,obvious
72af8183-8e50-4c38-b831-07f8bbc5a749,2026-03-28,ent_002,Westfield Property Management,Westfield Property Management - rent - warehouse space,-7758.78,Rent,,obvious
19b1b860-4090-4f24-93b2-cd19202679cf,2025-12-24,ent_004,Paychex Inc,Paychex Inc - payroll - salaried staff,-4994.85,Payroll,,obvious
2a348b52-7b7a-41f7-86f2-0406f3140429,2025-09-06,ent_003,Gusto Payroll Services,Gusto Payroll Services - payroll - salaried staff,-9436.69,Payroll,,obvious
28801d3d-43e7-4924-ac93-300c05abe8b3,2025-12-21,ent_004,Amazon,Amazon - POS tablet,-2113.0,Equipment,,ambiguous
299f7258-3e8d-493d-b492-743ddae78298,2025-10-27,ent_003,Paychex Inc,Paychex Inc - biweekly payroll run,-10606.02,Payroll,,obvious
44884583-40ea-468f-855b-bf5b7e3341c3,2025-10-09,ent_004,Amazon,Amazon - mixer,-1451.79,Equipment,,ambiguous
18810b46-31b4-48dd-a5e9-d6269c826b7f,2026-06-14,ent_001,84 Lumber,84 Lumber - building supply restock,-2162.02,Materials & Supplies,,obvious
c2615f5c-bf54-4650-8094-e00e48b64f60,2025-07-05,ent_004,Home Depot Pro,Home Depot Pro - hardware order,-580.13,Materials & Supplies,,obvious
4980daa3-4302-439d-85f7-7533193ecf98,2025-09-14,ent_004,ADP Payroll,Payroll run - processed Saturday (off-cycle),-2954.67,Payroll,off_hours_payroll,anomaly
58dd0b71-a8aa-4a59-bcd3-369d547957e1,2025-11-30,ent_001,Shell Gas Station,Shell Gas Station - fuel - business trip,-53.44,Travel,duplicate,anomaly
95b5527e-7f13-42e6-8127-4ebf3eb3f505,2025-08-11,ent_004,Square Payment,Square Payment - vendor payment via Square,-150.14,Cost of Goods Sold,,ambiguous
83901c83-95d2-4945-97f4-7358e809a8ba,2025-10-25,ent_004,Downtown Realty Holdings,Downtown Realty Holdings - rent - warehouse space,-4574.25,Rent,,obvious
b74634a2-729c-44f6-8ff1-54f15cd11107,2025-11-29,ent_001,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-2736.21,Rent,,obvious
6fd8a9f4-b831-4f19-a4a4-9f39f01c8e1f,2025-12-16,ent_003,Verizon Fios,Verizon Fios - internet & phone service [unusually large vs vendor history],-20977.43,Utilities,outlier_amount,anomaly
450f9a8c-6bac-42db-b9ee-ecd5ee911a64,2026-03-28,ent_002,Costco Wholesale,Costco Wholesale - staff lunch,-77.24,Meals & Entertainment,,ambiguous
4af0058d-9d4e-49c9-ab24-4efe33d672a8,2025-12-04,ent_002,Manual Journal Entry,Manual adjustment - misc accrual reversal,-2000,Cost of Goods Sold,round_number_manual,anomaly
1ee0e823-73b5-4562-b1f4-8db214af5545,2025-07-16,ent_002,Meta Ads,Meta Ads - local promo campaign,-826.12,Marketing,,obvious
3081dfd8-4b89-465c-a3a9-f0b953550c0c,2025-09-23,ent_004,Amazon,Amazon - paper,-107.42,Office Supplies,,ambiguous
81e10892-8004-48fb-bbeb-9ae8cc166050,2025-07-05,ent_002,State Farm Commercial,State Farm Commercial - quarterly liability premium,-1385.59,Insurance,,obvious
a8862df6-008b-4ecf-a6a6-483d06104eb4,2026-02-02,ent_004,Home Depot,Home Depot - generator,-1405.27,Equipment,,ambiguous
5e759157-a0d2-47ec-9caf-f124f7de0e9a,2026-05-13,ent_004,Marriott Hotels,Marriott Hotels - business trip - flight,-1181.46,Travel,,obvious
5230313a-f579-4d28-b453-b271011cc3de,2026-02-17,ent_002,Westfield Property Management,Westfield Property Management - rent - warehouse space,-6528.12,Rent,,obvious
fafed712-a130-4f1f-8262-7ef1785d3f32,2026-04-20,ent_002,Paychex Inc,Paychex Inc - payroll - hourly staff,-12006.17,Payroll,,obvious
a2314a25-0641-46c0-b154-a849eff51696,2026-01-14,ent_003,AWS,AWS - monthly subscription,-32.88,Software & Subscriptions,,obvious
e5813254-a3fd-4294-b36e-be421df8fef2,2026-03-03,ent_004,Ferguson Building Materials,Ferguson Building Materials - building supply restock,-31.04,Materials & Supplies,,obvious
494422b9-b845-4e6f-aa20-e97856bab74e,2025-06-26,ent_002,Costco Wholesale,Costco Wholesale - cleaning supplies,-102.3,Office Supplies,,ambiguous
291b4846-ae32-46bc-b45a-67bb3776707c,2025-12-17,ent_003,Local Farms Co-op,Local Farms Co-op - beverage order,-281.74,Cost of Goods Sold,,obvious
caae694a-cfef-4929-b64b-b0565d1eb2a2,2025-07-02,ent_002,Square Payment,Square Payment - contractor invoice via Square,-482.28,Subcontractor Payments,,ambiguous
966a0d0d-031b-47a5-81b9-5a9c6001fba2,2025-08-14,ent_004,Amazon,Amazon - POS tablet,-2838.84,Equipment,,ambiguous
f862ccd0-ffc1-4cc6-9671-dd403862c76d,2025-12-12,ent_002,Amazon,Amazon - fasteners,-765.31,Materials & Supplies,,ambiguous
8f354119-6014-436d-a249-9215be8cb1e5,2026-02-09,ent_003,Yelp Ads,Yelp Ads - social media ads,-2079.57,Marketing,,obvious
d90ea82a-5158-4c89-aa21-9b2759c2d607,2026-06-20,ent_001,Home Depot,Home Depot - site materials,-3190.68,Materials & Supplies,,ambiguous
91cb9776-02db-425c-8273-954724a4eaf7,2025-08-08,ent_004,Manual Journal Entry,Manual adjustment - year-end correction,-500,Subcontractor Payments,round_number_manual,anomaly
f0f7fdd0-6557-48a3-8a8b-50c95a053a85,2026-02-13,ent_002,Amazon,Amazon - site supplies,-105.77,Materials & Supplies,,ambiguous
80feb2a1-4673-47ce-bad7-c2382c93f499,2025-07-10,ent_003,Amazon,Amazon - tools,-1774.38,Equipment,,ambiguous
85d51620-6867-48c1-a22c-a008d932a7b7,2026-06-09,ent_002,Costco Wholesale,Costco Wholesale - staff lunch,-296.22,Meals & Entertainment,,ambiguous
b9242bdd-55e0-4035-b69c-b8bcc5d454fc,2025-12-07,ent_003,ADP Payroll,Payroll run - processed Saturday (off-cycle),-5025.53,Payroll,off_hours_payroll,anomaly
c761d942-7d25-49d7-8113-2e077a564c94,2026-01-10,ent_001,Shell Gas Station,Shell Gas Station - fuel - business trip,-58.94,Travel,,ambiguous
bed4b118-3e1f-4a58-9477-872ff0bd90d9,2026-05-06,ent_002,Ferguson Building Materials,Ferguson Building Materials - hardware order,-2301.03,Materials & Supplies,,obvious
4ecf95a9-45cc-4592-a8fd-e71298671c41,2026-04-23,ent_003,QuickBooks Online,QuickBooks Online - cloud hosting charge,-1525.97,Software & Subscriptions,,obvious
8b1b23f4-a684-4fa6-b040-408c936f86fe,2025-12-23,ent_003,Gusto Payroll Services,Gusto Payroll Services - biweekly payroll run,-3781.28,Payroll,,obvious
98ebd5d4-09d0-4957-8842-7d9eb351e435,2026-03-21,ent_002,Amazon,Amazon - POS tablet,-1219.13,Equipment,,ambiguous
32d32d18-b56a-4553-bc1d-bf228e55c911,2026-03-20,ent_003,Goldfarb & Associates Legal,Goldfarb & Associates Legal - tax prep services,-890.54,Professional Fees,,obvious
db962022-5acd-42d5-aa5c-6de917827a6b,2026-04-06,ent_003,ADP Payroll,ADP Payroll - payroll - salaried staff,-15098.44,Payroll,,obvious
5381d333-b6dd-4ebd-ad61-aa973645ac0e,2026-01-06,ent_001,Meta Ads,Meta Ads - social media ads,-428.35,Marketing,,obvious
bc2afe29-ff44-464e-a591-671b0a589406,2026-03-22,ent_001,Amazon,Amazon - folders,-83.91,Office Supplies,,ambiguous
cce76079-a8ad-44cb-91a6-71d3739d1974,2026-03-01,ent_003,Hartford Insurance Group,Hartford Insurance Group - monthly premium,-490.95,Insurance,,obvious
398044e4-f9e0-4f4e-aa8e-2142b2504ae5,2026-02-22,ent_001,Costco Wholesale,Costco Wholesale - staff lunch,-119.96,Meals & Entertainment,,ambiguous
c40890c0-5416-4c25-8428-cf5928b9910d,2026-04-29,ent_001,Restaurant Depot,Restaurant Depot - produce delivery,-573.56,Cost of Goods Sold,duplicate,anomaly
486b918e-2ff3-4859-9d6b-de33d67e0be6,2026-05-31,ent_004,Westfield Property Management,Westfield Property Management - rent - storefront,-8565.07,Rent,,obvious
6bda08f1-27b3-4fc9-8d6e-1e979697e1e1,2025-10-02,ent_004,Paychex Inc,Paychex Inc - biweekly payroll run,-10332.42,Payroll,,obvious
4b72c958-be80-4bf0-9065-6d6cc60a02b7,2026-05-03,ent_002,Gusto Payroll Services,Gusto Payroll Services - payroll - hourly staff,-7969.06,Payroll,,obvious
11588c1d-4944-461d-82cc-a6a5eba574e8,2026-04-29,ent_002,Square Payment,Square Payment - vendor payment via Square,-247.28,Cost of Goods Sold,,ambiguous
ed580161-dcaf-42ea-924f-efb6e68c31f7,2026-03-22,ent_002,Square Payment,Square Payment - contractor invoice via Square [1 of 2 - possible split to avoid approval threshold],-2092.31,Subcontractor Payments,split_transaction,anomaly
484eeef4-628d-46ef-9e4a-b7b336ec10b6,2025-11-22,ent_002,Downtown Realty Holdings,Downtown Realty Holdings - monthly lease payment,-8509.17,Rent,,obvious
49f91cb4-f2a3-44f1-ac72-10158e2dc30e,2025-12-27,ent_002,ADP Payroll,Payroll run - processed Saturday (off-cycle),-2998.98,Payroll,off_hours_payroll,anomaly
aea827b4-a4b8-41b4-843e-39e1714505d8,2025-10-10,ent_004,State Farm Commercial,State Farm Commercial - workers comp premium,-1746.96,Insurance,,obvious
8d332c9a-fdf2-44e3-9605-adda581890bd,2026-05-25,ent_001,Home Depot,Home Depot - power tools,-2288.36,Equipment,,ambiguous
bd656aed-965a-418d-9486-85936ac94a6c,2025-07-05,ent_004,ADP Payroll,Payroll run - processed Saturday (off-cycle),-7653.02,Payroll,off_hours_payroll,anomaly
5551aa94-3a36-4027-a7be-a8ffbc268bbe,2026-06-04,ent_002,Reliable Plumbing Co,Reliable Plumbing Co - subcontractor invoice,-588.04,Subcontractor Payments,,obvious
7eeeb7b6-b4ca-4912-9885-7cf2dce2ade9,2025-10-04,ent_003,Apex Electrical Contracting,Apex Electrical Contracting - milestone payment,-2252.12,Subcontractor Payments,,obvious
46a9fcfa-9067-4895-bf18-1a814fa87564,2025-11-29,ent_002,Home Depot,Home Depot - site materials,-3329.32,Materials & Supplies,,ambiguous
9226ea57-760f-4d0a-bbb4-e8b51b1f7527,2025-08-14,ent_001,Enterprise Rent-A-Car,Enterprise Rent-A-Car - conference travel,-1071.56,Travel,,obvious
970c323c-2fbb-42e3-8568-073225a0623b,2025-12-12,ent_003,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-110.28,Repairs & Maintenance,,ambiguous
9f61529b-f275-4239-89a3-62d905096b7e,2025-09-15,ent_001,PSE&G,PSE&G - water & sewer,-411.21,Utilities,,obvious
79300720-74c6-4658-9e6b-f622c33e4e63,2026-02-21,ent_004,Ferguson Building Materials,Ferguson Building Materials - hardware order,-1963.82,Materials & Supplies,,obvious
8195c8ab-8350-4469-88cb-44a361908036,2025-11-10,ent_002,Costco Wholesale,Costco Wholesale - beverages,-877.4,Cost of Goods Sold,,ambiguous
9746bfc2-9d0b-4ef3-b87b-705489d8b136,2026-02-21,ent_002,Costco Wholesale,Costco Wholesale - bulk ingredients,-1691.84,Cost of Goods Sold,,ambiguous
992a594e-6745-4843-94a6-2bac8b64ec45,2026-04-10,ent_003,Amazon,Amazon - folders,-180.92,Office Supplies,,ambiguous
d1b5b4cf-8dc5-449a-8a30-362f5cbe47cc,2025-09-18,ent_004,State Farm Commercial,State Farm Commercial - quarterly liability premium,-953.62,Insurance,,obvious
a46154a5-8168-4e86-bd2b-b84495ac2586,2025-11-21,ent_001,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-98.61,Repairs & Maintenance,,ambiguous
6b3c2674-155f-470e-9705-5bb08705e8de,2026-02-08,ent_002,Home Depot,Home Depot - hardware fix,-403.09,Repairs & Maintenance,,ambiguous
3b054127-37bb-4f58-9f07-724845c4fc44,2026-04-17,ent_002,ConEd,ConEd - internet & phone service,-397.91,Utilities,,obvious
e3373da8-c821-43d4-b91a-f9cbd774a1ad,2025-11-29,ent_004,ADP Payroll,Payroll run - processed Saturday (off-cycle),-7248.18,Payroll,off_hours_payroll,anomaly
054b9c8b-51e8-48f1-a530-d9b0d47b2b73,2026-03-04,ent_003,Amazon,Amazon - fasteners,-656.8,Materials & Supplies,,ambiguous
8b2e48bf-7ec4-4188-8070-4d6d6bbbfe3b,2026-03-17,ent_003,Shell Gas Station,Shell Gas Station - fuel - business trip,-118.68,Travel,,ambiguous
47405cc9-9c5a-4672-8acb-407efbf70322,2025-11-27,ent_003,Chase Business Banking Fee,Chase Business Banking Fee - monthly account fee,-2496.5,Bank Fees,,obvious
46a4d49f-b9a4-46c3-b348-7d109daf73b5,2026-06-16,ent_001,Home Depot,Home Depot - concrete [unusually large vs vendor history],-4993.99,Materials & Supplies,outlier_amount,anomaly
f556ad30-a0a9-49a0-8cab-ea1207d3ddcf,2025-09-17,ent_003,Goldfarb & Associates Legal,Goldfarb & Associates Legal - monthly retainer,-517.97,Professional Fees,,obvious
66e1cc00-6757-4c80-b2b3-8f3e9da53e0d,2025-08-20,ent_002,Westfield Property Management,Westfield Property Management - monthly lease payment,-5428.27,Rent,,obvious
65603698-43a8-4d09-b064-a9c3908c08bd,2025-11-26,ent_001,Westfield Property Management,Westfield Property Management - rent - warehouse space,-8101.82,Rent,,obvious
a9df5675-2424-46f5-8ec4-c65c96dfe7f5,2025-11-09,ent_001,Paychex Inc,Paychex Inc - payroll - hourly staff,-14796.42,Payroll,,obvious
9a109982-7ee2-4c78-923e-9a7a82b08e0d,2026-01-04,ent_001,Shell Gas Station,Shell Gas Station - fuel - delivery vehicle,-101.88,Repairs & Maintenance,,ambiguous
0272c6ce-def5-47f7-98f9-362452f19a2d,2025-11-17,ent_004,Toast POS,Toast POS - annual license renewal,-710.08,Software & Subscriptions,,obvious
0350746f-ccc8-4fad-9b06-36283f0533a8,2025-12-28,ent_002,Chase Business Banking Fee,Chase Business Banking Fee - wire transfer fee,-1998.62,Bank Fees,,obvious
978e1125-b29b-440c-842d-57810ebd518e,2026-02-05,ent_004,Delta Air Lines,Delta Air Lines - business trip - flight,-1088.7,Travel,,obvious
dffbdd89-a9ec-4cba-ae5d-2d472784d19c,2026-03-21,ent_001,Yelp Ads,Yelp Ads - local promo campaign,-1087.82,Marketing,,obvious
a836ca15-8aba-4bee-8e54-810d51966fde,2025-09-28,ent_001,Manual Journal Entry,Manual adjustment - year-end correction,-500,Equipment,round_number_manual,anomaly
f292b63b-9020-4152-a434-d8c52152b403,2025-09-28,ent_004,Goldfarb & Associates Legal,Goldfarb & Associates Legal - tax prep services,-2312.29,Professional Fees,,obvious
594f9b9e-5998-4864-827b-b67b2231a68d,2025-10-28,ent_003,Home Depot,Home Depot - concrete,-3602.84,Materials & Supplies,,ambiguous
4499687b-c10a-4943-b865-1ebffe5d1ef7,2026-06-18,ent_003,Costco Wholesale,Costco Wholesale - produce,-1134.38,Cost of Goods Sold,,ambiguous
47864f9f-74bb-4a16-aacd-1ebc0f3f0ea9,2026-01-28,ent_002,Amazon,Amazon - mixer,-1871.93,Equipment,,ambiguous
8206d360-1410-449d-96a0-caaf70729cf2,2026-05-16,ent_004,Costco Wholesale,Costco Wholesale - staff lunch,-298.24,Meals & Entertainment,,ambiguous
3d7356cc-1236-4ae6-a4e9-bd043cd9179d,2026-01-22,ent_001,Square Payment,Square Payment - contractor invoice via Square,-337.46,Subcontractor Payments,,ambiguous
b9b68215-1279-4e47-8043-5b82b83fa220,2025-09-13,ent_002,Amazon,Amazon - commercial blender,-1194.39,Equipment,,ambiguous
d04c70b2-e599-4205-bce5-a3dd767a6c79,2026-01-08,ent_003,Summit Roofing LLC,Summit Roofing LLC - trade contractor payment,-1968.8,Subcontractor Payments,,obvious
51ec74c0-121d-4704-8722-483ed0c42037,2026-06-05,ent_001,Home Depot,Home Depot - lumber,-3316.34,Materials & Supplies,,ambiguous
7c0167e4-31cd-44c0-843d-0a5fdea0a9c0,2026-02-24,ent_004,National Grid,National Grid - water & sewer,-887.15,Utilities,,obvious
78dbea9d-a006-4df1-a757-68aa14d46b07,2025-07-21,ent_003,Sysco Foods,Sysco Foods - bulk ingredient restock,-1247.34,Cost of Goods Sold,,obvious
ca8a6cda-7edf-44b1-844f-ff365598732e,2025-12-22,ent_004,Reliable Plumbing Co,Reliable Plumbing Co - trade contractor payment,-1486.72,Subcontractor Payments,,obvious
7727467c-9177-47a2-af74-df003d7913af,2025-07-04,ent_001,Square Payment,Square Payment - vendor payment via Square,-238.74,Cost of Goods Sold,,ambiguous
bff21dfc-460b-4689-8272-35d830eb8360,2025-10-19,ent_003,Home Depot Pro,Home Depot Pro - job site materials,-2394.25,Materials & Supplies,,obvious
a8e204cc-7c2e-4b61-9638-42fa90b2e57f,2025-12-04,ent_004,Home Depot,Home Depot - concrete,-3646.26,Materials & Supplies,,ambiguous
67acd22a-9dac-484f-ab8f-1e41f07e3ded,2025-10-24,ent_004,Home Depot Pro,Home Depot Pro - building supply restock,-966.42,Materials & Supplies,,obvious
140ad58d-dbe5-4696-9a10-8abaca30c190,2025-10-26,ent_003,Home Depot Pro,Home Depot Pro - hardware order,-176.78,Materials & Supplies,,obvious
a63a69b2-5cee-47c1-b1f7-831d4479ca0a,2025-11-18,ent_002,Marcum LLP Accounting,Marcum LLP Accounting - monthly retainer,-2027.51,Professional Fees,,obvious
5c749ba9-59c6-4dad-a074-88ceb0dec9fe,2026-06-12,ent_003,Square Payment,Square Payment - vendor payment via Square,-469.5,Cost of Goods Sold,,ambiguous
4dff3e02-1d70-4fd8-94e3-ef26a54fe56d,2025-10-19,ent_003,Square Payment,Square Payment - vendor payment via Square [1 of 2 - possible split to avoid approval threshold],-142.01,Cost of Goods Sold,split_transaction,anomaly
